139,21,30
139,22,31
139,23,30
139,24,31
138,23,32
139,22,31
139,22,30
141,23,32
139,22,32
138,22,31
137,22,30
136,23,29
139,22,31
139,23,30
140,24,32
137,24,29
140,22,30
139,23,30
141,23,32
138,24,32
137,22,31
137,21,30
139,22,30
139,22,30
138,24,30
138,23,31
134,20,28
138,21,29
139,22,30
139,24,31
136,20,29
136,22,30
139,22,30
139,23,30
138,23,31
138,23,31
137,21,30
138,20,29
137,21,27
139,23,30
140,24,31
139,23,30
138,24,32
137,21,30
137,22,30
138,22,30
140,22,30
137,21,28
141,24,31
138,23,29
139,23,31
138,22,32
137,20,31
138,23,30
140,23,29
141,24,32
139,21,32
137,21,29
138,21,29
139,22,30
139,22,31
139,23,31
140,24,31
140,24,32
139,23,31
138,22,31
138,21,29
135,21,27
139,22,30
139,23,31
140,23,31
139,24,32
139,22,30
140,22,30
140,22,31
140,23,30
137,22,31
139,25,32
139,23,31
138,21,31
137,21,30
136,20,29
138,22,31
139,21,27
138,21,29
140,22,30
141,24,31
141,23,33
140,24,31
139,23,32
138,22,31
139,23,32
138,21,31
137,20,29
139,23,30
139,22,31
140,25,32
138,23,31
138,21,30
145,22,32
138,21,29
140,22,31
137,22,29
139,24,30
141,24,31
140,25,32
139,23,32
139,22,31
141,22,29
140,22,30
140,23,30
140,23,31
139,24,32
138,23,34
137,21,30
138,21,30
139,21,30
140,23,29
139,23,31
139,24,31
138,23,31
139,23,31
139,23,32
137,23,30
136,24,28
138,21,30
139,21,31
141,22,30
141,23,30
139,21,29
141,23,31
140,23,31
138,23,32
138,20,31
145,21,33
138,20,28
141,23,31
139,21,30
139,22,29
139,23,29
139,24,31
139,23,31
138,23,32
137,21,31
138,21,30
140,22,30
140,23,30
138,22,29
139,23,30
137,23,30
140,24,32
138,22,31
136,20,28
139,22,30
139,24,31
138,24,31
137,22,30
137,20,31
139,22,30
139,22,30
140,21,30
139,21,30
140,24,31
140,24,32
137,22,30
138,22,31
139,22,30
139,22,30
139,23,30
139,24,31
138,23,31
137,20,30
137,21,29
139,18,33
140,23,29
138,23,31
136,22,30
137,22,32
136,21,26
138,21,33
136,21,29
137,22,29
138,23,30
138,23,27
137,23,31
139,24,31
138,24,31
136,22,30
134,21,28
134,21,29
133,22,31
135,21,32
134,21,29
137,21,31
137,22,30
137,23,30
136,23,30
136,23,31
137,24,32
132,21,28
134,21,29
134,21,29
137,22,30
136,23,30
137,23,30
136,23,29
137,24,32
135,22,30
134,23,29
134,21,30
137,21,30
136,22,29
135,21,29
136,23,30
136,23,31
135,21,30
135,22,30
135,20,29
136,22,29
135,23,28
138,24,31
135,22,31
133,21,29
134,20,29
136,22,29
136,22,29
136,22,30
134,21,29
137,20,30
134,19,26
135,23,29
135,22,29
134,22,30
133,18,31
132,18,27
136,21,28
136,23,30
134,22,29
134,20,31
133,19,29
133,19,27
134,18,28
134,20,27
135,22,29
134,20,29
134,20,29
133,18,26
133,19,28
135,19,29
135,19,29
138,21,28
137,21,29
138,22,30
139,23,31
138,22,30
138,22,31
136,20,30
137,20,30
140,20,30
140,20,31
141,20,30
143,22,31
142,22,32
141,21,32
138,19,30
136,18,29
140,19,30
140,19,29
140,21,28
142,21,31
140,20,30
138,20,30
139,19,31
137,17,29
137,17,28
140,18,31
139,19,29
139,19,29
139,20,29
139,20,29
139,20,29
139,19,30
138,20,30
135,17,28
136,17,29
138,18,30
137,18,28
137,17,26
137,18,27
139,19,29
141,21,30
139,20,29
137,20,30
137,19,30
141,19,36
137,17,27
137,19,27
137,18,28
136,20,29
136,19,29
135,17,29
133,19,25
136,17,28
136,19,29
136,20,29
134,18,29
134,17,29
135,18,28
136,17,27
138,19,28
138,20,29
138,21,29
136,19,30
135,17,28
135,15,31
138,19,27
137,18,29
139,21,30
140,21,30
141,21,32
139,19,30
140,19,31
143,18,31
136,17,25
139,16,28
138,19,31
136,20,29
134,18,30
134,19,30
135,17,28
134,17,28
134,16,28
136,19,29
137,19,30
136,20,30
134,19,29
135,18,30
134,18,30
134,17,29
133,17,28
133,17,26
136,20,30
133,20,29
133,20,30
135,18,30
135,17,29
134,18,28
137,20,30
134,18,30
134,17,29
132,16,29
134,17,30
131,17,27
135,20,30
135,20,30
134,20,31
134,18,30
132,16,28
134,17,29
134,21,28
132,20,27
135,20,30
133,18,30
133,17,28
132,17,28
133,17,27
135,20,30
133,19,29
134,20,31
133,18,29
133,18,29
133,17,30
133,17,29
132,17,28
133,17,27
134,18,28
134,19,30
133,18,30
132,16,28
132,16,28
135,19,29
134,20,29
133,19,30
133,18,30
133,16,28
133,18,26
136,19,29
135,20,30
134,19,31
132,17,28
133,18,32
135,19,30
133,19,29
134,19,31
131,15,27
132,17,28
134,18,27
134,17,27
133,20,31
132,17,29
132,18,29
134,19,29
132,20,30
130,19,30
130,17,28
132,17,29
132,19,28
133,21,31
128,19,28
131,18,29
130,17,29
133,19,29
131,19,30
129,17,27
128,17,27
131,19,29
130,16,30
130,20,31
129,18,29
126,17,27
127,17,26
125,21,28
124,19,28
124,17,27
125,18,27
126,16,28
127,18,29
126,17,27
127,17,27
129,20,28
129,21,29
127,19,29
125,16,27
126,18,27
130,18,27
129,18,27
129,19,29
127,19,28
126,17,28
127,17,26
127,19,27
129,20,29
125,17,27
125,17,26
125,20,27
123,20,27
123,20,27
121,19,27
123,18,26
127,21,30
128,22,29
126,24,27
129,20,29
129,19,28
131,20,27
131,21,29
129,19,27
128,19,29
126,18,27
127,17,28
123,15,23
129,20,28
127,19,28
127,19,28
125,18,27
125,18,27
126,21,27
124,19,27
124,20,29
125,19,26
125,19,26
124,19,26
133,22,31
126,20,28
125,19,27
126,20,26
126,18,27
131,22,28
131,23,30
132,18,32
130,21,29
129,21,28
129,22,28
129,22,28
128,22,28
130,27,31
128,24,29
129,24,30
129,23,31
131,23,29
136,23,29
133,24,30
134,25,32
132,23,31
133,22,30
132,21,29
134,21,29
134,22,30
134,23,29
132,22,30
130,21,30
128,18,30
128,20,28
128,22,29
127,21,28
127,20,27
128,18,28
130,20,29
132,20,28
134,22,30
131,20,28
130,19,27
131,19,28
131,22,29
129,20,29
127,18,28
129,19,28
130,19,28
129,19,29
130,18,31
128,18,28
129,18,27
130,20,28
127,18,27
129,19,29
129,16,29
128,17,26
130,18,27
130,19,29
128,20,30
128,19,29
127,16,28
129,18,26
132,19,29
131,20,28
130,19,30
130,18,29
131,18,28
130,17,28
132,19,30
132,21,29
130,18,30
129,18,30
131,18,28
131,18,28
134,19,30
132,20,29
133,20,30
131,19,29
130,17,28
131,16,27
133,18,27
132,20,29
132,19,30
131,18,30
131,18,28
131,17,28
133,19,28
130,19,29
130,19,29
128,16,29
128,16,28
131,18,28
131,17,28
132,19,29
130,18,29
131,17,29
130,16,27
130,14,26
131,17,28
131,13,28
133,17,28
134,19,29
133,18,29
131,16,29
131,16,28
133,17,28
134,19,29
133,20,29
134,19,31
132,17,29
132,17,29
134,18,29
134,19,29
133,20,30
132,19,31
133,16,28
133,16,27
130,13,24
132,18,29
129,17,25
131,17,29
132,18,29
133,17,28
133,17,28
135,18,30
134,19,30
131,17,30
131,16,27
133,17,28
133,17,28
133,19,30
133,19,29
134,19,30
130,15,27
133,17,28
133,17,28
135,18,28
132,18,29
133,18,29
132,16,28
135,16,28
135,18,30
135,19,29
134,19,30
132,18,29
132,18,29
131,17,28
133,17,27
135,19,29
134,19,30
133,18,30
132,19,30
133,17,32
132,17,29
130,16,26
133,17,28
135,19,29
135,19,27
133,18,29
132,17,28
134,18,27
132,18,28
134,17,28
133,18,27
134,20,29
133,18,29
135,17,27
134,17,28
134,19,27
134,20,29
135,20,29
133,18,29
132,17,28
132,17,27
131,17,27
136,19,29
137,20,30
135,19,30
134,17,28
132,13,28
132,17,25
136,19,28
134,19,29
133,18,29
132,17,28
132,15,27
134,17,28
135,17,28
136,19,29
136,19,29
135,20,30
133,17,29
133,16,28
134,18,28
136,19,28
135,18,28
134,18,28
135,20,29
135,20,30
133,19,29
133,18,29
132,15,27
135,15,27
135,18,27
136,19,29
134,19,28
133,18,29
134,18,27
135,18,28
134,18,28
136,19,29
134,19,29
133,17,27
133,16,26
135,19,29
134,17,27
137,20,30
135,20,29
133,18,29
134,18,29
133,16,27
135,17,28
136,19,30
136,20,28
136,20,28
133,19,26
134,20,28
133,19,29
134,17,29
134,17,28
133,17,28
135,18,27
135,18,28
137,17,29
135,19,27
136,19,29
136,20,31
134,19,29
134,18,29
134,19,29
134,17,29
133,17,28
134,17,28
136,19,28
136,19,29
138,19,29
136,19,29
135,19,30
132,17,28
134,18,30
134,18,29
135,17,33
135,16,28
138,19,28
136,18,28
138,20,29
138,19,29
138,20,29
138,20,30
138,21,31
137,19,30
138,20,30
137,18,30
137,18,30
139,19,30
137,18,30
138,18,29
138,17,30
139,19,31
137,18,29
140,20,31
138,18,30
137,18,30
136,16,27
136,18,27
140,19,30
139,18,29
140,20,30
136,20,29
140,20,30
139,20,31
138,18,30
137,18,28
139,16,31
139,17,28
140,19,29
140,20,30
137,19,28
138,18,30
137,18,29
140,19,30
140,20,30
138,19,30
138,18,29
137,17,28
140,19,30
140,21,30
138,20,28
139,20,31
138,18,30
140,20,29
139,20,30
139,20,31
137,19,30
138,18,30
139,19,28
139,20,29
138,20,31
137,17,29
138,19,29
138,20,29
136,19,30
134,17,29
136,17,28
138,19,28
138,20,28
135,18,28
135,19,29
137,18,29
138,21,30
137,21,30
135,20,30
136,21,31
134,19,30
135,18,29
136,20,29
136,21,30
134,23,28
133,21,29
136,21,30
135,20,29
135,22,30
135,21,32
133,19,28
135,20,30
137,21,30
137,21,30
137,23,31
135,22,29
136,22,31
131,22,28
136,22,32
134,21,30
136,20,30
137,21,31
138,21,30
140,23,34
139,23,31
140,23,32
143,23,32
140,22,33
139,22,31
141,21,32
144,22,33
141,23,31
142,24,33
142,24,34
140,23,32
139,24,33
138,23,33
136,23,31
139,22,32
139,23,33
138,25,31
139,23,31
139,24,33
139,24,32
137,24,34
136,22,31
135,22,32
137,21,34
136,22,32
137,22,31
137,22,28
140,24,33
138,23,33
136,21,32
138,22,32
139,24,32
138,25,33
136,22,31
136,22,31
133,22,27
139,22,31
139,24,34
136,22,32
136,21,32
139,24,33
138,23,31
137,23,33
138,24,34
136,20,30
139,25,31
137,27,30
137,23,33
138,22,32
140,24,33
138,23,32
136,20,30
142,22,33
138,22,32
139,24,33
137,22,27
138,22,34
138,23,29
138,22,32
140,24,33
140,25,33
139,25,33
137,22,32
138,23,34
139,21,32
139,23,32
139,24,33
138,23,32
138,23,33
138,24,34
141,23,33
138,23,33
138,22,32
133,22,31
138,22,32
138,23,32
139,23,31
139,23,31
139,25,33
138,23,33
139,25,33
138,23,34
136,23,32
138,23,33
137,21,33
138,22,31
138,22,32
139,23,32
139,24,33
139,24,32
137,23,32
136,21,32
135,21,32
137,21,30
138,22,32
139,23,31
140,23,31
140,24,35
140,23,32
139,23,31
140,23,32
140,22,33
139,22,32
138,20,29
138,21,30
141,21,31
140,21,32
137,20,30
139,22,30
138,23,31
