182,24,14
179,23,14
179,22,14
181,23,13
182,24,15
181,24,15
179,22,12
179,23,14
179,22,12
182,24,14
179,24,15
179,23,13
180,22,13
180,22,12
179,23,12
180,24,14
179,23,14
178,23,13
178,21,12
181,24,13
180,24,13
179,25,13
178,28,12
180,23,14
179,23,14
179,20,11
180,22,13
181,22,12
182,25,14
180,23,14
179,23,13
181,23,14
182,24,13
181,24,14
181,25,14
177,21,12
178,21,12
177,20,7
181,23,12
181,24,15
180,23,14
178,22,12
180,22,13
181,21,10
181,25,14
181,25,14
179,23,14
179,23,13
180,23,13
180,27,12
177,22,11
180,23,12
181,24,14
181,24,14
179,23,14
178,22,12
181,23,14
181,25,15
180,23,14
179,22,13
182,22,15
181,25,14
181,24,15
179,21,12
182,22,12
181,25,14
181,25,14
180,24,15
180,22,13
179,21,11
181,25,13
180,24,14
181,24,15
179,23,14
178,22,11
180,24,12
180,23,12
179,23,14
178,21,13
180,21,9
182,24,13
181,24,14
179,23,14
180,22,13
181,25,14
176,23,12
179,22,13
181,24,13
180,23,14
178,22,12
178,22,12
180,23,12
179,24,13
180,25,15
179,22,13
180,23,8
181,25,14
181,23,15
179,21,12
183,25,14
179,24,15
178,21,12
179,21,12
185,25,18
179,23,15
180,22,13
182,24,14
180,23,15
180,22,13
181,24,13
176,26,14
181,24,13
179,22,12
181,24,13
180,24,13
179,21,13
181,25,13
180,25,13
178,21,10
180,22,13
181,24,13
179,23,14
178,23,14
181,24,14
181,24,13
179,23,14
180,23,14
180,22,13
181,24,13
180,25,14
180,22,13
181,24,13
180,25,15
181,24,15
179,23,13
182,24,12
181,25,14
178,24,14
178,22,13
180,23,13
181,24,14
180,23,13
179,22,14
181,24,13
180,24,15
179,22,14
180,23,13
181,25,14
179,23,13
180,23,13
181,25,14
179,22,12
180,23,15
187,25,15
180,24,15
179,23,14
181,24,11
185,25,17
178,22,13
181,23,12
180,25,14
179,22,13
181,21,16
179,23,14
179,23,11
182,25,16
179,23,14
181,24,13
180,23,14
180,22,12
182,23,14
180,23,14
180,22,12
180,22,12
180,25,14
180,24,15
180,23,13
181,25,13
180,24,13
180,24,15
179,22,12
182,24,14
181,24,14
178,21,12
179,23,12
180,23,13
183,26,17
179,23,13
180,23,13
180,23,12
180,24,14
178,21,14
180,23,13
180,26,15
181,25,14
179,23,14
178,22,12
182,24,14
181,25,14
180,24,15
179,23,14
180,22,13
181,24,14
180,24,13
179,24,13
178,22,12
180,22,13
180,24,15
178,22,12
179,23,13
179,22,11
179,23,12
181,24,14
181,25,14
178,23,13
180,24,15
180,25,15
179,23,13
179,23,13
179,23,12
180,25,13
181,25,14
